artist_name,artist_id,danceability,energy,loudness,speechiness,acousticness,instrumentalness,liveness,valence,tempo,duration_ms,key_mode,time_signature
Coolio,3y24n3XhZ96wgwRXjvS17T,0.8216933333333334,0.6086533333333334,-8.741973333333334,0.21881333333333336,0.1155764,0.0009803412,0.20407999999999998,0.6245333333333333,103.24686666666666,238782.09333333332,C# major,4
Ed Sheeran,6eUKZXaKkcviH0Ku9w2n3V,0.657515625,0.55301484375,-7.2170234375,0.0741109375,0.45246730468749996,0.00039656054687499994,0.16466953125,0.506078125,113.501296875,212083.3984375,G major,4
Wiz Khalifa,137W8MRPWKqSmrBGDBFSop,0.7070597345132743,0.6996061946902654,-5.956723451327433,0.20098849557522125,0.1347977853982301,0.005157487721238938,0.26113938053097346,0.4941973451327434,121.73315044247789,213207.5132743363,C# major,4
AC/DC,711MCceyCBcFnzjGY4Q7Un,0.4978823529411765,0.8176,-4.732094117647059,0.057552941176470584,0.02705779682352941,0.16327026611764708,0.18698470588235294,0.5366082352941176,124.20229411764706,243167.27647058823,A major,4
Daryl Hall & John Oates,77tT1kLj6mCWtFNqiOmP9H,0.6068456375838925,0.625244966442953,-9.253731543624161,0.04734496644295302,0.29329815436241613,0.009650595973154366,0.2628489932885906,0.6579510067114094,120.27655704697987,267750.41610738257,C major,4
Eazy-E,7B4hKK0S9QYnaoqa9OuwgX,0.743125,0.71365,-7.427625000000001,0.20565499999999998,0.02837695,0.009212981749999998,0.280165,0.569325,112.32907500000002,240582.325,C# major,4
Estelle,5T0MSzX9RC5NA6gAI6irSn,0.6145243902439025,0.7171585365853658,-6.051512195121951,0.17332682926829268,0.20175713292682929,0.006699904756097562,0.21079024390243903,0.5854999999999999,109.62207317073174,209228.28048780488,B minor,4
Drake,3TVXtAsR1Inumwj472S9r4,0.6520346153846154,0.5456838461538461,-8.301823076923078,0.21611769230769232,0.2299118576923077,0.008092916884615386,0.19694307692307694,0.3494123076923077,119.0209923076923,240026.79230769232,C# major,4
John Legend,5y2Xq6xcjJb2jVM54GHK3t,0.5307405405405405,0.5958972972972973,-6.933394594594594,0.08601189189189189,0.38864535135135125,0.03963313572972973,0.2567091891891892,0.4899535135135135,111.50366486486486,226118.17297297297,C major,4
Kygo,23fqKkggKUBHNkbKtXEls4,0.623875,0.6136785714285714,-7.360696428571429,0.06396964285714286,0.29032678571428566,0.018539324285714285,0.14992142857142857,0.3361392857142857,113.826625,218230.30357142858,C major,4
Don Omar,33ScadVnbm2X8kkUqOkC6Z,0.7298781725888326,0.769248730964467,-5.903472081218274,0.13678020304568528,0.1821783401015228,0.0034413654822335027,0.20695939086294415,0.6728274111675125,115.25782741116753,221191.461928934,G major,4
Bootsy Collins,5K0rbdBrs2tNXe5LeWMATT,0.6356147540983605,0.6635934426229508,-10.240819672131147,0.16747622950819668,0.23147659836065573,0.0552205536885246,0.3351688524590164,0.5796475409836066,101.83963934426231,239246.54098360657,E minor,4
Megan Moroney,5Ppie0uPnbnvGBYRwYmlt0,0.444125,0.5365,-6.6442499999999995,0.041506249999999995,0.22752375000000002,3.8631249999999995e-06,0.1535125,0.38887499999999997,114.1111875,198367.8125,A major,4
Bon Iver,4LEiUm1SRbFMgfqnQTwUbQ,0.45929268292682923,0.301590243902439,-14.274317073170733,0.06302682926829267,0.870390243902439,0.21288214097560976,0.17618536585365857,0.24585121951219513,116.00531707317073,217182.70731707316,A major,4.0
The Pharcyde,7yk35uHNQclPXFGFoTU44w,0.7476164383561644,0.6646438356164384,-8.743999999999998,0.2900931506849315,0.2812039726027397,0.03590298095890411,0.2548369863013698,0.681027397260274,100.7172602739726,217206.2876712329,A# minor,4
Alicia Keys,3DiDSECUqqY1AuBP8qtaIa,0.5210322580645163,0.5972366568914956,-7.306856304985337,0.10741554252199415,0.3925287976539589,0.03118985914956011,0.3563076246334311,0.3535950146627566,111.35043108504398,212795.08211143696,B minor,4
Nujabes,3Rq3YOF9YG9YfCWD4D56RZ,0.7015428571428569,0.6489428571428573,-9.035619047619049,0.09903619047619049,0.31579720104761905,0.6037467354285715,0.16474,0.684097142857143,109.49370476190477,251653.78095238094,A# minor,4.0
Billy Joel,6zFYqv1mOsgBRQbae3JJ9e,0.542113043478261,0.54368,-11.175199999999998,0.04789217391304347,0.3923199130434783,0.10201114782608696,0.1671321739130435,0.5224834782608696,119.23022608695652,263040.62608695653,C major,4
Kaskade,6TQj5BFPooTa08A7pk8AQ1,0.6733857868020307,0.687786802030457,-7.440624365482234,0.07486192893401016,0.1776418883248731,0.3005696728426396,0.16408121827411168,0.355497461928934,121.33851269035532,229514.2233502538,E minor,4
Miles Davis,0kbYTNQb4Pb1rPbbaF0pT4,0.5154907407407407,0.38992996913580247,-14.05437037037037,0.10671080246913578,0.5628613311728394,0.23554284398148145,0.20887685185185187,0.4801848765432098,111.22397839506174,390854.72222222225,G# major,4
Young Thug,50co4Is1HCEo8bhOyUWKpn,0.7496032786885246,0.5666078688524591,-8.40103606557377,0.23508754098360657,0.10717383934426229,0.0010247249836065574,0.1965416393442623,0.4589724590163934,128.77650163934425,207566.07213114755,C# major,4
Fleetwood Mac,08GQAI4eElDnROBrJRGE0X,0.5403846153846155,0.5327823529411765,-11.080669683257916,0.05088054298642534,0.47137257918552034,0.17632347511312219,0.2697429864253394,0.620824886877828,123.6991221719457,253685.92760180996,D major,4
mgk,6TIYQ3jFPwQSRmorSezPxX,0.644504201680672,0.7099159663865545,-6.197781512605042,0.1351126050420168,0.0898269218487395,0.008392289411764708,0.20252689075630254,0.36798823529411767,125.14377310924368,193743.1092436975,C# major,4
USHER,23zg3TcAtWQy7J6upgbUnj,0.6718150289017341,0.603965317919075,-7.029381502890174,0.09924508670520232,0.15321332369942198,0.0008281463005780348,0.16389710982658962,0.5366173410404624,117.9444624277457,230544.36994219653,C# major,4
Sofi Tukker,586uxXMyD5ObPuzjtrzO1Q,0.6544999999999999,0.6903636363636362,-7.155227272727274,0.06063636363636364,0.1349377727272727,0.16531048090909095,0.20339090909090915,0.5220454545454547,114.91690909090909,180937.86363636365,A minor,4.0
Robin Schulz,3t5xRXzsuZmMDkQzgOX35S,0.617625,0.710046875,-6.97475,0.082465625,0.08992203124999999,0.11806314140625002,0.170984375,0.3625140625,120.17431250000001,198359.5,F# minor,4
Jelly Roll,19k8AgwwTSxeaxkOuCQEJs,0.6514044585987261,0.6860987261146497,-7.158605095541402,0.1455359872611465,0.12106354522292995,0.00034731681528662426,0.23100031847133756,0.4343633757961783,124.12383757961781,212034.14968152865,B minor,4.0
Foo Fighters,7jy3rLJdDQY21OgRLCZ9sD,0.44770370370370366,0.7769429629629631,-6.228466666666667,0.0511162962962963,0.07944780103703702,0.08405152644444444,0.19498074074074076,0.4048222222222222,134.18936296296295,257470.24444444446,D major,4
Kurupt,6NyJIFHAePjHR1pFxwisqz,0.728095,0.69149,-6.8113649999999994,0.27409,0.14513542,0.04726308969999999,0.23031599999999997,0.5793585,104.87317499999997,241382.3,C# major,4
deadmau5,2CIMQHirSU0MQqyYHq0eOx,0.6815058823529412,0.6431434705882353,-9.777017647058823,0.09170058823529412,0.1426515511764706,0.66542515,0.2015529411764706,0.27359058823529414,121.9043588235294,361165.8,C# major,4
Khruangbin,2mVVjNmdjXZZDvhgQWiakk,0.5933012048192771,0.4765710843373494,-12.430831325301204,0.06731566265060242,0.24384678313253014,0.7137381360240963,0.2714590361445783,0.6116578313253013,103.69337349397591,262975.0963855422,B minor,4.0
Norah Jones,2Kx7MNY7cI1ENniW7vT30N,0.5439444444444445,0.31285303030303024,-11.305010101010101,0.03740808080808081,0.7067479797979799,0.09532698383838384,0.12470454545454544,0.3625292929292929,114.60162626262628,219309.2626262626,C major,4
Tory Lanez,2jku7tDXc6XoB6MO2hFuqg,0.6023192771084337,0.6070722891566265,-8.226921686746989,0.24384879518072286,0.17221683734939758,6.323337349397591e-05,0.1810933734939759,0.4204072289156626,118.18951204819274,219240.1265060241,C# major,4
Carrie Underwood,4xFUf1FHVy696Q1JQZMTRj,0.4843719008264463,0.6629256198347108,-4.849818181818182,0.04918677685950414,0.32119868595041323,1.8445867768595046e-05,0.1391132231404959,0.3935809917355372,120.88734710743802,226007.81818181818,D major,4.0
NF,6fOMl44jA4Sp5b9PpYCkzz,0.6426385542168673,0.6951337349397592,-5.939879518072289,0.20206506024096385,0.3226851445783132,9.105168674698795e-05,0.17393493975903618,0.3229951807228916,120.02680722891564,237012.2891566265,C# major,4
Michael Bublé,1GxkXlMwML1oSg5eLPiAz3,0.4795581395348838,0.4534494186046512,-7.986011627906977,0.04054767441860465,0.5196887965116279,0.0052732924999999995,0.1759156976744186,0.46085523255813954,115.26242441860467,210165.80813953487,F major,4
Taylor Swift,06HL4z0CvFAxyc27GXpf02,0.591530487804878,0.6064969512195122,-6.844179878048781,0.052214024390243904,0.24267083231707318,0.0030503297560975605,0.1452280487804878,0.41097896341463414,123.72175609756097,243057.48780487804,G major,4
BTS,3Nrfpe0tUJi4K4DXYWgMUX,0.6223977272727272,0.7618409090909091,-5.24072159090909,0.1715244318181818,0.16336717613636365,0.020810056136363633,0.20593352272727275,0.5404960227272727,120.3970909090909,215866.6875,C# major,4
Al Green,3dkbV4qihUeMsqN4vBGg93,0.6920933333333333,0.4663866666666667,-10.472959999999999,0.04987333333333333,0.3716756,0.05390584586666667,0.14513066666666666,0.6704266666666667,113.25366666666669,217773.37333333332,F major,4
Syleena Johnson,1lE6SEy8f84Zhjvp7r8yTD,0.5536436781609195,0.5605517241379311,-7.733793103448276,0.12160574712643676,0.27623931034482757,0.020047112298850575,0.19893908045977007,0.49768620689655185,110.93905747126439,222918.3448275862,C major,4.0
Mora,0Q8NcsJwoCbZOHHW63su5S,0.7033050847457626,0.6263050847457626,-6.320610169491523,0.1237949152542373,0.4078474576271186,0.004815033728813559,0.1390186440677966,0.5446186440677966,123.6247966101695,188701.50847457626,B minor,4.0
Bad Bunny,4q3ewBCX7sLwd24euuV69X,0.7474821428571429,0.6654910714285714,-5.861821428571429,0.13083482142857145,0.23871071428571428,0.005894399107142859,0.17100625,0.48704375000000005,121.29076785714285,207868.57142857142,C# major,4
Rage Against The Machine,2d0hyoQ5ynDBnkvAbJKORj,0.4517749999999999,0.8473749999999999,-6.456275,0.145345,0.03508665,0.04002739475,0.2404325,0.47047000000000005,117.2379,253567.975,G major,4
Cage The Elephant,26T3LtbuGT1Fu9m0eRq5X3,0.46953333333333336,0.8081,-4.5800833333333335,0.06595666666666668,0.08084465383333332,0.04214336266666667,0.20061333333333337,0.44256000000000006,128.08831666666666,214078.0,C major,4.0
Sugar Ray,4uN3DsfENc7dp0OLO0FEIb,0.6330375,0.7767000000000001,-5.695,0.06872375,0.07876609125,0.067971429375,0.20326250000000004,0.6929125,114.46256250000002,200815.8875,C# major,4
My Chemical Romance,7FBcuc1gsnv6Y1nwFtNRCb,0.4053333333333334,0.8449595238095239,-4.627761904761904,0.07748095238095237,0.08872380952380952,0.036593728809523815,0.23403809523809527,0.35014285714285714,136.95261904761904,213527.92857142858,D major,4
Count Basie,2jFZlvIea42ZvcCw4OeEdA,0.5413496240601503,0.3088375939849624,-14.392109022556392,0.0693231829573935,0.7425085213032582,0.3075887603258145,0.23235877192982454,0.5486614035087719,120.18604010025062,222342.45238095237,C major,4
Dua Lipa,6M2wZ9GZgrQXHCFfjv46we,0.6918333333333333,0.6948333333333334,-5.838236111111112,0.08501249999999999,0.08561491666666667,0.011791098055555555,0.17193194444444446,0.5504722222222223,112.78,198676.05555555556,C major,4
Commodores,6twIAGnYuIT1pncMAsXnEm,0.6796106194690266,0.6073424778761062,-11.842831858407079,0.05540088495575222,0.2210975221238938,0.050472380000000004,0.11556106194690263,0.7163787610619469,115.3018849557522,267957.49557522126,A major,4.0
Lost Frequencies,7f5Zgnp2spUuuzKplmRkt7,0.6775434782608695,0.6754782608695652,-7.654043478260869,0.05662608695652172,0.241564347826087,0.05608225239130434,0.16203260869565217,0.3737086956521739,122.42452173913044,197085.80434782608,A minor,4
Sam Cooke,6hnWRPzGGKiapVX1UCdEAC,0.47765384615384615,0.3774961538461539,-11.854692307692307,0.04560384615384615,0.7229999999999998,0.019846254615384615,0.2164807692307692,0.6378076923076924,113.60065384615383,154289.88461538462,G major,4
Alesso,4AVFqumd2ogHFlRbKIjp1t,0.49090909090909085,0.7162727272727274,-5.328545454545454,0.04655454545454545,0.1864090909090909,0.26646040363636364,0.29772727272727273,0.34790909090909095,122.7951818181818,217065.27272727274,F# minor,4
"Earth, Wind & Fire",4QQgXkCYTt3BlENzhyNETg,0.6460060975609757,0.6599737804878049,-9.882262195121951,0.07283902439024391,0.30308814024390246,0.12743943908536584,0.2362128048780488,0.6743676829268294,116.3498292682927,236361.41463414635,A major,4
Nina Simone,7G1GBhoKtEPnP86X2PvEYO,0.4578835616438356,0.37014657534246576,-12.691869863013698,0.055350684931506855,0.7595417808219178,0.050729975342465754,0.22577808219178083,0.4769732876712329,112.12860273972602,211802.2397260274,A minor,4
Playboi Carti,699OTQXzgjhIYAHMy9RyPD,0.7648392857142857,0.6369107142857143,-6.020910714285715,0.2084392857142857,0.07692560714285714,3.636553571428572e-05,0.20846964285714284,0.3927089285714286,136.59324999999998,173295.44642857142,C# major,4
Young Miko,3qsKSpcV3ncke3hw52JSMB,0.77884,0.56076,-7.23188,0.24005200000000002,0.33256399999999997,0.000915144,0.20016799999999996,0.5503600000000001,125.31948,157236.64,B major,4
T-Pain,3aQeKQSyrW4qWr35idm0cy,0.6146947368421053,0.561242857142857,-8.005345864661654,0.17466165413533832,0.11411234135338345,0.006987803082706767,0.19990676691729325,0.4111819548872181,115.83840601503759,212895.22556390977,C# major,4
Justin Quiles,14zUHaJZo1mnYtn6IBRaRP,0.713970588235294,0.7080147058823529,-5.1099264705882375,0.13813529411764705,0.19515000000000005,4.723882352941176e-05,0.17325735294117647,0.6426779411764705,130.0224117647059,208540.33823529413,F# minor,4
Lee Brice,5Zq7R5qmi58ByYyBQTlNuk,0.5421549295774646,0.656267605633803,-7.4503802816901405,0.0427225352112676,0.20464521126760568,0.0002012194366197183,0.1727394366197183,0.43390140845070424,123.80204225352112,213642.52112676058,G major,4
Funk Wav,4A0TivfinfALCAMJqqjZIk,0.774,0.7611111111111111,-4.179444444444445,0.0995888888888889,0.2858,0.00020572333333333334,0.13015555555555555,0.6944444444444444,108.4648888888889,228961.11111111112,F# minor,4
